serial_number,n_obs,failure,runtime_min,runtime_max,uptime
WD-WCC4N0370016,902,0.0,7.0,22240.0,22233.0
WD-WCC4N0370078,938,0.0,9.0,23534.0,23525.0
WD-WCC4N0370152,892,0.0,7.0,22774.0,22767.0
WD-WCC4N0371108,967,0.0,12.0,23482.0,23470.0
WD-WCC4N0372055,656,0.0,276.0,16145.0,15869.0
WD-WCC4N0372206,985,0.0,12.0,24109.0,24097.0
WD-WCC4N0373661,1015,0.0,7.0,24388.0,24381.0
WD-WCC4N0375312,888,0.0,12.0,22324.0,22312.0
WD-WCC4N0377533,860,0.0,11.0,21879.0,21868.0
WD-WCC4N0377807,853,0.0,13.0,21058.0,21045.0
WD-WCC4N0377907,58,1.0,12.0,1378.0,1366.0
WD-WCC4N0377954,961,0.0,13.0,23603.0,23590.0
WD-WCC4N0378365,650,0.0,155.0,16026.0,15871.0
WD-WCC4N0378384,981,0.0,8.0,24170.0,24162.0
WD-WCC4N0378471,869,0.0,13.0,21166.0,21153.0
WD-WCC4N0379811,981,0.0,8.0,24168.0,24160.0
WD-WCC4N0379941,894,0.0,6.0,21977.0,21971.0
WD-WCC4N0379963,902,0.0,6.0,22240.0,22234.0
WD-WCC4N0380099,934,0.0,7.0,22456.0,22449.0
WD-WCC4N0380893,947,0.0,7.0,23826.0,23819.0
WD-WCC4N0381149,981,0.0,11.0,24321.0,24310.0
WD-WCC4N0381155,2,1.0,8.0,33.0,25.0
WD-WCC4N0381262,642,1.0,11.0,15954.0,15943.0
WD-WCC4N0381587,831,0.0,11.0,20928.0,20917.0
WD-WCC4N0381911,881,0.0,11.0,22741.0,22730.0
WD-WCC4N0382241,191,1.0,7.0,5679.0,5672.0
WD-WCC4N0382803,892,0.0,13.0,23201.0,23188.0
WD-WCC4N0382885,986,0.0,7.0,23886.0,23879.0
WD-WCC4N0383431,790,0.0,11.0,19597.0,19586.0
WD-WCC4N0383476,35,1.0,9.0,824.0,815.0
WD-WCC4N0383507,860,0.0,12.0,21024.0,21012.0
WD-WCC4N0383783,947,0.0,7.0,23825.0,23818.0
WD-WCC4N0384708,910,0.0,13.0,23347.0,23334.0
WD-WCC4N0384726,215,0.0,7.0,5138.0,5131.0
WD-WCC4N0384807,835,0.0,7.0,21860.0,21853.0
WD-WCC4N0385074,892,0.0,11.0,22465.0,22454.0
WD-WCC4N0385120,914,0.0,9.0,22416.0,22407.0
WD-WCC4N0385156,877,0.0,8.0,21756.0,21748.0
WD-WCC4N0385241,1003,0.0,13.0,24157.0,24144.0
WD-WCC4N0385785,962,0.0,12.0,23701.0,23689.0
WD-WCC4N0385789,182,1.0,7.0,5296.0,5289.0
WD-WCC4N0385882,758,1.0,9.0,18862.0,18853.0
WD-WCC4N0385911,974,0.0,7.0,23645.0,23638.0
WD-WCC4N0386109,974,0.0,7.0,23646.0,23639.0
WD-WCC4N0386134,77,1.0,10.0,1831.0,1821.0
WD-WCC4N0386549,355,1.0,12.0,9291.0,9279.0
WD-WCC4N0387211,974,0.0,7.0,23645.0,23638.0
WD-WCC4N0387350,859,0.0,13.0,21646.0,21633.0
WD-WCC4N0392209,851,0.0,10.0,21331.0,21321.0
WD-WCC4N0392234,242,1.0,7.0,5929.0,5922.0
WD-WCC4N0392241,950,0.0,10.0,23852.0,23842.0
WD-WCC4N0392520,913,0.0,6.0,22918.0,22912.0
WD-WCC4N0392877,656,0.0,276.0,16145.0,15869.0
WD-WCC4N0393378,113,1.0,6.0,4545.0,4539.0
WD-WCC4N0393436,894,0.0,6.0,21977.0,21971.0
WD-WCC4N0394929,851,0.0,6.0,20455.0,20449.0
WD-WCC4N0395134,910,0.0,8.0,22437.0,22429.0
WD-WCC4N0395431,61,1.0,7.0,1806.0,1799.0
WD-WCC4N0395924,931,0.0,13.0,23372.0,23359.0
WD-WCC4N0396343,73,1.0,9.0,1735.0,1726.0
WD-WCC4N0396352,853,0.0,13.0,21057.0,21044.0
WD-WCC4N0396528,902,0.0,7.0,22240.0,22233.0
WD-WCC4N0396572,373,1.0,6.0,9818.0,9812.0
WD-WCC4N0396614,950,0.0,10.0,23851.0,23841.0
WD-WCC4N0396634,943,0.0,10.0,23684.0,23674.0
WD-WCC4N0396780,357,1.0,10.0,9117.0,9107.0
WD-WCC4N0397848,608,1.0,13.0,14809.0,14796.0
WD-WCC4N0397882,668,1.0,7.0,17098.0,17091.0
WD-WCC4N0397915,993,0.0,7.0,23987.0,23980.0
WD-WCC4N0397926,967,0.0,12.0,23482.0,23470.0
WD-WCC4N0397929,915,0.0,7.0,23001.0,22994.0
WD-WCC4N0397990,217,1.0,13.0,6561.0,6548.0
WD-WCC4N0398429,669,1.0,7.0,17879.0,17872.0
WD-WCC4N0399590,965,0.0,7.0,23654.0,23647.0
WD-WCC4N0399803,833,0.0,9.0,20422.0,20413.0
WD-WCC4N0399954,959,0.0,6.0,23827.0,23821.0
WD-WCC4N0399958,1002,0.0,9.0,24323.0,24314.0
WD-WCC4N0400105,894,0.0,6.0,21977.0,21971.0
WD-WCC4N0400205,143,0.0,13.0,3415.0,3402.0
WD-WCC4N0400208,950,0.0,8.0,23768.0,23760.0
WD-WCC4N0400217,695,0.0,12.0,17595.0,17583.0
WD-WCC4N0400438,757,0.0,11.0,19019.0,19008.0
WD-WCC4N0401120,779,0.0,8.0,19598.0,19590.0
WD-WCC4N0401255,962,0.0,12.0,23702.0,23690.0
WD-WCC4N0401275,967,0.0,11.0,23745.0,23734.0
WD-WCC4N0401458,997,0.0,10.0,23965.0,23955.0
WD-WCC4N0401522,421,1.0,12.0,10874.0,10862.0
WD-WCC4N0401658,996,0.0,9.0,24245.0,24236.0
WD-WCC4N0401713,856,0.0,20.0,21911.0,21891.0
WD-WCC4N0401975,452,1.0,9.0,12167.0,12158.0
WD-WCC4N0663697,656,0.0,276.0,16144.0,15868.0
WD-WCC4N0802040,919,0.0,12.0,22968.0,22956.0
WD-WCC4N0802356,884,0.0,11.0,21996.0,21985.0
WD-WCC4N0803004,847,0.0,10.0,20877.0,20867.0
WD-WCC4N0803800,938,0.0,12.0,23271.0,23259.0
WD-WCC4N0806318,863,0.0,10.0,22108.0,22098.0
WD-WCC4N0810854,925,0.0,9.0,23109.0,23100.0
WD-WCC4N0814144,656,0.0,276.0,16145.0,15869.0
WD-WCC4N0814917,856,0.0,12.0,21943.0,21931.0
WD-WCC4N0818839,656,0.0,276.0,16144.0,15868.0
WD-WCC4N0819266,647,0.0,61.0,16265.0,16204.0
WD-WCC4N0827351,807,0.0,9.0,20031.0,20022.0
WD-WCC4N0827364,529,1.0,13.0,13531.0,13518.0
WD-WCC4N0827406,886,0.0,13.0,21775.0,21762.0
WD-WCC4N0827438,917,0.0,9.0,22785.0,22776.0
WD-WCC4N0827467,921,0.0,10.0,22861.0,22851.0
WD-WCC4N0827519,841,0.0,8.0,20799.0,20791.0
WD-WCC4N0828025,846,0.0,9.0,21281.0,21272.0
WD-WCC4N0828068,654,0.0,10.0,15700.0,15690.0
WD-WCC4N0828093,813,0.0,10.0,20927.0,20917.0
WD-WCC4N0828102,136,1.0,10.0,5098.0,5088.0
WD-WCC4N0828362,879,0.0,13.0,21624.0,21611.0
WD-WCC4N0828448,822,0.0,12.0,20632.0,20620.0
WD-WCC4N0828669,909,0.0,6.0,22132.0,22126.0
WD-WCC4N0829100,18,1.0,14.0,421.0,407.0
WD-WCC4N0829156,813,0.0,11.0,20420.0,20409.0
WD-WCC4N0829630,993,0.0,12.0,23938.0,23926.0
WD-WCC4N0829699,882,0.0,12.0,22582.0,22570.0
WD-WCC4N0829936,440,1.0,13.0,11005.0,10992.0
WD-WCC4N0830506,909,0.0,9.0,22869.0,22860.0
WD-WCC4N0831153,884,0.0,12.0,22569.0,22557.0
WD-WCC4N0831399,940,0.0,13.0,22765.0,22752.0
WD-WCC4N0831404,901,0.0,6.0,21827.0,21821.0
WD-WCC4N0831473,887,0.0,9.0,22177.0,22168.0
WD-WCC4N0831975,813,0.0,6.0,20177.0,20171.0
WD-WCC4N0832127,819,0.0,10.0,20889.0,20879.0
WD-WCC4N0832145,891,0.0,12.0,22405.0,22393.0
WD-WCC4N0832159,945,0.0,12.0,23518.0,23506.0
WD-WCC4N0832337,961,0.0,9.0,23095.0,23086.0
WD-WCC4N0832499,802,0.0,15.0,19680.0,19665.0
WD-WCC4N0832588,478,1.0,10.0,12259.0,12249.0
WD-WCC4N0832690,868,0.0,12.0,20963.0,20951.0
WD-WCC4N0832740,746,0.0,9.0,17900.0,17891.0
WD-WCC4N0832873,154,1.0,12.0,4318.0,4306.0
WD-WCC4N0833093,812,0.0,9.0,19959.0,19950.0
WD-WCC4N0833529,793,0.0,13.0,19126.0,19113.0
WD-WCC4N0833921,931,0.0,13.0,22696.0,22683.0
WD-WCC4N0833953,886,0.0,10.0,21895.0,21885.0
WD-WCC4N0834417,727,1.0,11.0,17609.0,17598.0
WD-WCC4N0834485,859,0.0,13.0,20749.0,20736.0
WD-WCC4N0834574,839,0.0,8.0,20533.0,20525.0
WD-WCC4N0834695,851,0.0,10.0,21435.0,21425.0
WD-WCC4N0835542,814,0.0,10.0,19845.0,19835.0
WD-WCC4N0835584,858,0.0,11.0,22413.0,22402.0
WD-WCC4N0835717,384,1.0,10.0,9264.0,9254.0
WD-WCC4N0836180,851,0.0,12.0,21064.0,21052.0
WD-WCC4N0836191,753,0.0,11.0,19047.0,19036.0
WD-WCC4N0836272,825,0.0,10.0,20384.0,20374.0
WD-WCC4N0836393,137,1.0,9.0,4591.0,4582.0
WD-WCC4N0837846,408,1.0,11.0,10297.0,10286.0
WD-WCC4N0838144,787,0.0,8.0,19763.0,19755.0
WD-WCC4N0841746,789,0.0,13.0,19432.0,19419.0
WD-WCC4N0845918,886,0.0,10.0,21894.0,21884.0
WD-WCC4N0846769,857,0.0,11.0,21469.0,21458.0
WD-WCC4N0846895,915,0.0,13.0,22257.0,22244.0
WD-WCC4N0846910,763,0.0,6.0,18896.0,18890.0
WD-WCC4N0847695,824,0.0,13.0,21777.0,21764.0
WD-WCC4N0851684,760,0.0,10.0,18821.0,18811.0
WD-WCC4N0854068,784,0.0,11.0,20221.0,20210.0
WD-WCC4N0856449,844,0.0,13.0,21287.0,21274.0
WD-WCC4N0864370,902,0.0,14.0,21811.0,21797.0
WD-WCC4N0864429,803,0.0,10.0,19940.0,19930.0
WD-WCC4N0864452,898,0.0,10.0,22517.0,22507.0
WD-WCC4N0866154,866,0.0,11.0,21356.0,21345.0
WD-WCC4N0866159,900,0.0,14.0,22037.0,22023.0
WD-WCC4N0866384,859,0.0,13.0,20749.0,20736.0
WD-WCC4N0866497,824,0.0,11.0,20263.0,20252.0
WD-WCC4N0870510,941,0.0,12.0,23029.0,23017.0
WD-WCC4N0870520,826,0.0,13.0,21062.0,21049.0
